# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan  2 09:45:47 2015
#
# CONSTRAINT:  where (pl_kepflag > 0
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc.[AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc.[AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_msinijerr1:  Planet M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_msinijerr2:  Planet M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_msinijlim:   Planet M*sin(i) Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_vjerr:       V-band (Johnson) Unc. [mag]
# COLUMN st_vjlim:       V-band (Johnson) Limit Flag
# COLUMN st_vjblend:     V-band (Johnson) Blend Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr:     Effective Temperature Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_teffblend:   Effective Temperature Blend Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr:     Stellar Mass Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_massblend:   Stellar Mass Blend Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr:      Stellar Radius Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radblend:    Stellar Radius Blend Flag
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_msinieerr1:  Planet M*sin(i) Upper Unc. [Earth mass]
# COLUMN pl_msinieerr2:  Planet M*sin(i) Lower Unc. [Earth mass]
# COLUMN pl_msinielim:   Planet M*sin(i) Limit Flag
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_radserr1:    Planet Radius Upper Unc. [Solar radii]
# COLUMN pl_radserr2:    Planet Radius Lower Unc. [Solar radii]
# COLUMN pl_radslim:     Planet Radius Limit Flag
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type Unc.
# COLUMN st_splim:       Spectral Type Limit Flag
# COLUMN st_spblend:     Spectral Type Blend Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr:     Stellar Surface Gravity Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_loggblend:   Stellar Surface Gravity Blend Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr:     Stellar Density Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metfeerr:    Stellar Metallicity Unc. [dex]
# COLUMN st_metfelim:    Stellar Metallicity Limit Flag
# COLUMN st_metfeblend:  Stellar Metallicity Blend Flag
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ttvflag,pl_kepflag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_vj,st_vjerr,st_vjlim,st_vjblend,st_teff,st_tefferr,st_tefflim,st_teffblend,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,hd_name,hip_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,st_sp,st_spstr,st_sperr,st_splim,st_spblend,st_logg,st_loggerr,st_logglim,st_loggblend,st_dens,st_denserr,st_denslim,st_metfe,st_metfeerr,st_metfelim,st_metfeblend
1146,Kepler-225,c,Transit,2,18.79423400,0.00007600,-0.00007600,0,0.111000,,,0,,,,,,,,,,,,,0.164,0.009,-0.009,0,,,,,,,,,0,1,19h28m46.55s,292.193970,+47d27m25.5s,47.457096,,,,,,,,,3682.00,150.00,0,0,,,,,0.48,0.02,0,0,,,,,,,,,,,0.017,0.001,-0.001,0,,,,,,4.78,0.20,0,0,,,,-0.185,,0,0
1147,Kepler-226,b,Transit,3,3.94099700,0.00002000,-0.00002000,0,0.047000,,,0,,,,,,,,,,,,,0.138,0.055,-0.055,0,,,,,,,,,0,1,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,,,,,,,,5571.00,200.00,0,0,0.86,,0,0,0.80,0.32,0,0,,,,,,,,,,,0.014,0.006,-0.006,0,,,,,,4.59,0.30,0,0,,,,-0.145,,0,0
1148,Kepler-226,c,Transit,3,5.34955500,0.00001400,-0.00001400,0,0.058000,,,0,,,,,,,,,,,,,0.203,0.080,-0.080,0,,,,,,,,,0,1,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,,,,,,,,5571.00,200.00,0,0,0.86,,0,0,0.80,0.32,0,0,,,,,,,,,,,0.021,0.008,-0.008,0,,,,,,4.59,0.30,0,0,,,,-0.145,,0,0
1149,Kepler-226,d,Transit,3,8.10904400,0.00009400,-0.00009400,0,0.076000,,,0,,,,,,,,,,,,,0.109,0.044,-0.044,0,,,,,,,,,0,1,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,,,,,,,,5571.00,200.00,0,0,0.86,,0,0,0.80,0.32,0,0,,,,,,,,,,,0.011,0.004,-0.004,0,,,,,,4.59,0.30,0,0,,,,-0.145,,0,0
1150,Kepler-227,b,Transit,2,9.48801500,0.00003900,-0.00003900,0,0.090000,,,0,,,,,,,,,,,,,0.277,0.140,-0.140,0,,,,,,,,,0,1,19h27m44.22s,291.934235,+48d08m29.9s,48.141651,,,,,,,,,5854.00,200.00,0,0,,,,,1.09,0.55,0,0,,,,,,,,,,,0.029,0.014,-0.014,0,,,,,,4.40,0.30,0,0,,,,0.136,,0,0
1151,Kepler-227,c,Transit,2,54.41869400,0.00046000,-0.00046000,0,0.290000,,,0,,,,,,,,,,,,,0.271,0.136,-0.136,0,,,,,,,,,0,1,19h27m44.22s,291.934235,+48d08m29.9s,48.141651,,,,,,,,,5854.00,200.00,0,0,,,,,1.09,0.55,0,0,,,,,,,,,,,0.028,0.014,-0.014,0,,,,,,4.40,0.30,0,0,,,,0.136,,0,0
1152,Kepler-228,b,Transit,3,2.56654600,0.00002600,-0.00002600,0,0.038000,,,0,,,,,,,,,,,,,0.136,0.063,-0.063,0,,,,,,,,,0,1,19h45m08.67s,296.286133,+48d13m28.8s,48.224667,,,,,,,,,6043.00,200.00,0,0,,,,,1.01,0.47,0,0,,,,,,,,,,,0.014,0.006,-0.006,0,,,,,,4.47,0.30,0,0,,,,-0.067,,0,0
1153,Kepler-228,c,Transit,3,4.13444400,0.00001800,-0.00001800,0,0.052000,,,0,,,,,,,,,,,,,0.241,0.111,-0.111,0,,,,,,,,,0,1,19h45m08.67s,296.286133,+48d13m28.8s,48.224667,,,,,,,,,6043.00,200.00,0,0,,,,,1.01,0.47,0,0,,,,,,,,,,,0.025,0.011,-0.011,0,,,,,,4.47,0.30,0,0,,,,-0.067,,0,0
1154,Kepler-228,d,Transit,3,11.09428600,0.00003600,-0.00003600,0,0.101000,,,0,,,,,,,,,,,,,0.360,0.165,-0.165,0,,,,,,,,,0,1,19h45m08.67s,296.286133,+48d13m28.8s,48.224667,,,,,,,,,6043.00,200.00,0,0,,,,,1.01,0.47,0,0,,,,,,,,,,,0.037,0.017,-0.017,0,,,,,,4.47,0.30,0,0,,,,-0.067,,0,0
1155,Kepler-229,b,Transit,3,6.25297200,0.00002100,-0.00002100,0,0.062000,,,0,,,,,,,,,,,,,0.196,0.070,-0.070,0,,,,,,,,,0,1,19h07m59.88s,286.999481,+48d22m32.9s,48.375797,,,,,,,,,5120.00,200.00,0,0,,,,,0.73,0.26,0,0,,,,,,,,,,,0.020,0.007,-0.007,0,,,,,,4.63,0.30,0,0,,,,-0.109,,0,0
1156,Kepler-229,c,Transit,3,16.06863800,0.00001900,-0.00001900,0,0.117000,,,0,,,,,,,,,,,,,0.439,0.155,-0.155,0,,,,,,,,,0,1,19h07m59.88s,286.999481,+48d22m32.9s,48.375797,,,,,,,,,5120.00,200.00,0,0,,,,,0.73,0.26,0,0,,,,,,,,,,,0.045,0.016,-0.016,0,,,,,,4.63,0.30,0,0,,,,-0.109,,0,0
1157,Kepler-229,d,Transit,3,41.19491200,0.00024800,-0.00024800,0,0.220000,,,0,,,,,,,,,,,,,0.343,0.123,-0.123,0,,,,,,,,,0,1,19h07m59.88s,286.999481,+48d22m32.9s,48.375797,,,,,,,,,5120.00,200.00,0,0,,,,,0.73,0.26,0,0,,,,,,,,,,,0.035,0.013,-0.013,0,,,,,,4.63,0.30,0,0,,,,-0.109,,0,0
1158,Kepler-230,b,Transit,2,32.62555500,0.00012600,-0.00012600,0,0.191000,,,0,,,,,,,,,,,,,0.380,0.194,-0.194,0,,,,,,,,,0,1,19h02m52.45s,285.718536,+48d30m21.1s,48.505859,,,,,,,,,5588.00,200.00,0,0,,,,,0.82,0.41,0,0,,,,,,,,,,,0.039,0.020,-0.020,0,,,,,,4.55,0.30,0,0,,,,-0.291,,0,0
1159,Kepler-230,c,Transit,2,91.77324200,0.00161800,-0.00161800,0,0.380000,,,0,,,,,,,,,,,,,0.182,0.093,-0.093,0,,,,,,,,,0,1,19h02m52.45s,285.718536,+48d30m21.1s,48.505859,,,,,,,,,5588.00,200.00,0,0,,,,,0.82,0.41,0,0,,,,,,,,,,,0.019,0.009,-0.009,0,,,,,,4.55,0.30,0,0,,,,-0.291,,0,0
1160,Kepler-231,b,Transit,2,10.06527500,0.00002700,-0.00002700,0,0.074000,,,0,,,,,,,,,,,,,0.154,0.011,-0.011,0,,,,,,,,,0,1,19h35m53.61s,293.973358,+50d31m54.9s,50.531914,,,,,,,,,3767.00,150.00,0,0,0.58,,0,0,0.49,0.02,0,0,,,,,,,,,,,0.016,0.001,-0.001,0,,,,,,4.78,0.20,0,0,,,,-0.011,,0,0
1161,Kepler-231,c,Transit,2,19.27156600,0.00009900,-0.00009900,0,0.114000,,,0,,,,,,,,,,,,,0.172,0.017,-0.017,0,,,,,,,,,0,1,19h35m53.61s,293.973358,+50d31m54.9s,50.531914,,,,,,,,,3767.00,150.00,0,0,0.58,,0,0,0.49,0.02,0,0,,,,,,,,,,,0.018,0.002,-0.002,0,,,,,,4.78,0.20,0,0,,,,-0.011,,0,0
1162,Kepler-232,b,Transit,2,4.43122200,0.00001100,-0.00001100,0,0.054000,,,0,,,,,,,,,,,,,0.275,0.131,-0.131,0,,,,,,,,,0,1,19h43m15.88s,295.816162,+51d07m18.3s,51.121742,,,,,,,,,5847.00,200.00,0,0,,,,,0.97,0.46,0,0,,,,,,,,,,,0.028,0.013,-0.013,0,,,,,,4.50,0.30,0,0,,,,0.083,,0,0
1163,Kepler-232,c,Transit,2,11.37934900,0.00004400,-0.00004400,0,0.101000,,,0,,,,,,,,,,,,,0.342,0.166,-0.166,0,,,,,,,,,0,1,19h43m15.88s,295.816162,+51d07m18.3s,51.121742,,,,,,,,,5847.00,200.00,0,0,,,,,0.97,0.46,0,0,,,,,,,,,,,0.035,0.017,-0.017,0,,,,,,4.50,0.30,0,0,,,,0.083,,0,0
1164,Kepler-233,b,Transit,2,8.47238200,0.00002600,-0.00002600,0,0.077000,,,0,,,,,,,,,,,,,0.217,0.059,-0.059,0,,,,,,,,,0,1,19h45m27.96s,296.366516,+51d19m10.3s,51.319523,,,,,,,,,5360.00,200.00,0,0,,,,,0.76,0.21,0,0,,,,,,,,,,,0.022,0.006,-0.006,0,,,,,,4.61,0.30,0,0,,,,-0.067,,0,0
1165,Kepler-233,c,Transit,2,60.41895500,0.00063000,-0.00063000,0,0.287000,,,0,,,,,,,,,,,,,0.242,0.070,-0.070,0,,,,,,,,,0,1,19h45m27.96s,296.366516,+51d19m10.3s,51.319523,,,,,,,,,5360.00,200.00,0,0,,,,,0.76,0.21,0,0,,,,,,,,,,,0.025,0.007,-0.007,0,,,,,,4.61,0.30,0,0,,,,-0.067,,0,0
1166,Kepler-234,b,Transit,2,2.71150600,0.00000600,-0.00000600,0,0.040000,,,0,,,,,,,,,,,,,0.330,0.148,-0.148,0,,,,,,,,,0,1,19h26m36.84s,291.653503,+38d29m40.8s,38.494659,,,,,,,,,6224.00,200.00,0,0,,,,,1.11,0.49,0,0,,,,,,,,,,,0.034,0.015,-0.015,0,,,,,,4.42,0.30,0,0,,,,0.075,,0,0
1167,Kepler-234,c,Transit,2,7.21205000,0.00002200,-0.00002200,0,0.077000,,,0,,,,,,,,,,,,,0.313,0.139,-0.139,0,,,,,,,,,0,1,19h26m36.84s,291.653503,+38d29m40.8s,38.494659,,,,,,,,,6224.00,200.00,0,0,,,,,1.11,0.49,0,0,,,,,,,,,,,0.032,0.014,-0.014,0,,,,,,4.42,0.30,0,0,,,,0.075,,0,0
1168,Kepler-235,b,Transit,4,3.34022200,0.00000500,-0.00000500,0,0.037000,,,0,,,,,,,,,,,,,0.199,0.009,-0.009,0,,,,,,,,,0,1,19h04m18.98s,286.079102,+39d16m41.9s,39.278313,,,,,,,,,4255.00,100.00,0,0,0.59,,0,0,0.55,0.02,0,0,,,,,,,,,,,0.021,0.001,-0.001,0,,,,,,4.73,0.15,0,0,,,,0.087,,0,0
1169,Kepler-235,c,Transit,4,7.82490400,0.00005500,-0.00005500,0,0.065000,,,0,,,,,,,,,,,,,0.114,0.007,-0.007,0,,,,,,,,,0,1,19h04m18.98s,286.079102,+39d16m41.9s,39.278313,,,,,,,,,4255.00,100.00,0,0,0.59,,0,0,0.55,0.02,0,0,,,,,,,,,,,0.012,0.001,-0.001,0,,,,,,4.73,0.15,0,0,,,,0.087,,0,0
1170,Kepler-235,d,Transit,4,20.06054800,0.00009900,-0.00009900,0,0.122000,,,0,,,,,,,,,,,,,0.183,0.009,-0.009,0,,,,,,,,,0,1,19h04m18.98s,286.079102,+39d16m41.9s,39.278313,,,,,,,,,4255.00,100.00,0,0,0.59,,0,0,0.55,0.02,0,0,,,,,,,,,,,0.019,0.001,-0.001,0,,,,,,4.73,0.15,0,0,,,,0.087,,0,0
1171,Kepler-235,e,Transit,4,46.18366900,0.00042500,-0.00042500,0,0.213000,,,0,,,,,,,,,,,,,0.198,0.026,-0.026,0,,,,,,,,,0,1,19h04m18.98s,286.079102,+39d16m41.9s,39.278313,,,,,,,,,4255.00,100.00,0,0,0.59,,0,0,0.55,0.02,0,0,,,,,,,,,,,0.020,0.003,-0.003,0,,,,,,4.73,0.15,0,0,,,,0.087,,0,0
1172,Kepler-236,b,Transit,2,8.29561100,0.00003200,-0.00003200,0,0.065000,,,0,,,,,,,,,,,,,0.140,0.011,-0.011,0,,,,,,,,,0,1,18h55m27.93s,283.866364,+39d53m53.1s,39.898090,,,,,,,,,3750.00,150.00,0,0,0.56,,0,0,0.51,0.02,0,0,,,,,,,,,,,0.014,0.001,-0.001,0,,,,,,4.75,0.20,0,0,,,,0.119,,0,0
1173,Kepler-236,c,Transit,2,23.96812700,0.00017400,-0.00017400,0,0.132000,,,0,,,,,,,,,,,,,0.178,0.015,-0.015,0,,,,,,,,,0,1,18h55m27.93s,283.866364,+39d53m53.1s,39.898090,,,,,,,,,3750.00,150.00,0,0,0.56,,0,0,0.51,0.02,0,0,,,,,,,,,,,0.018,0.002,-0.002,0,,,,,,4.75,0.20,0,0,,,,0.119,,0,0
1174,Kepler-237,b,Transit,2,4.71510600,0.00003000,-0.00003000,0,0.050000,,,0,,,,,,,,,,,,,0.126,0.067,-0.067,0,,,,,,,,,0,1,18h52m53.13s,283.221375,+40d25m18.6s,40.421833,,,,,,,,,4861.00,200.00,0,0,0.70,,0,0,0.72,0.38,0,0,,,,,,,,,,,0.013,0.007,-0.007,0,,,,,,4.58,0.30,0,0,,,,-0.077,,0,0
1175,Kepler-237,c,Transit,2,8.10363600,0.00003200,-0.00003200,0,0.071000,,,0,,,,,,,,,,,,,0.186,0.098,-0.098,0,,,,,,,,,0,1,18h52m53.13s,283.221375,+40d25m18.6s,40.421833,,,,,,,,,4861.00,200.00,0,0,0.70,,0,0,0.72,0.38,0,0,,,,,,,,,,,0.019,0.010,-0.010,0,,,,,,4.58,0.30,0,0,,,,-0.077,,0,0
1176,Kepler-238,b,Transit,5,2.09087600,0.00002000,-0.00002000,0,0.034000,,,0,,,,,,,,,,,,,0.154,0.036,-0.036,0,,,,,,,,,0,1,19h11m35.31s,287.897125,+40d38m16.1s,40.637814,,,,,,,,,5751.00,100.00,0,0,1.06,0.17,0,0,1.43,0.26,0,0,,,,,,,,,,,0.016,0.004,-0.004,0,,,,,,4.19,0.15,0,0,,,,0.143,,0,0
1177,Kepler-238,c,Transit,5,6.15555700,0.00005000,-0.00005000,0,0.069000,,,0,,,,,,,,,,,,,0.213,0.040,-0.040,0,,,,,,,,,0,1,19h11m35.31s,287.897125,+40d38m16.1s,40.637814,,,,,,,,,5751.00,100.00,0,0,1.06,0.17,0,0,1.43,0.26,0,0,,,,,,,,,,,0.022,0.004,-0.004,0,,,,,,4.19,0.15,0,0,,,,0.143,,0,0
1178,Kepler-238,d,Transit,5,13.23354900,0.00008100,-0.00008100,0,0.115000,,,0,,,,,,,,,,,,,0.274,0.051,-0.051,0,,,,,,,,,0,1,19h11m35.31s,287.897125,+40d38m16.1s,40.637814,,,,,,,,,5751.00,100.00,0,0,1.06,0.17,0,0,1.43,0.26,0,0,,,,,,,,,,,0.028,0.005,-0.005,0,,,,,,4.19,0.15,0,0,,,,0.143,,0,0
1179,Kepler-238,e,Transit,5,23.65400000,,,0,,,,,,,,,0.53400,0.22600,-0.21700,0,,,,,0.500,0.211,-0.041,0,,,,,,,,,1,1,19h11m35.31s,287.897125,+40d38m16.1s,40.637814,,,,,,,,,5751.00,100.00,0,0,1.06,0.17,0,0,1.43,0.26,0,0,,,169.70000,71.70000,-69.10000,0,,,,,0.051,0.022,-0.004,0,,,,,,4.19,0.15,0,0,,,,0.143,,0,0
1180,Kepler-238,f,Transit,5,50.44700000,,,0,,,,,,,,,0.04200,0.00900,-0.00800,0,,,,,0.178,0.076,-0.015,0,,,,,,,,,1,1,19h11m35.31s,287.897125,+40d38m16.1s,40.637814,,,,,,,,,5751.00,100.00,0,0,1.06,0.17,0,0,1.43,0.26,0,0,,,13.50000,2.90000,-2.50000,0,,,,,0.018,0.008,-0.002,0,,,,,,4.19,0.15,0,0,,,,0.143,,0,0
1181,Kepler-239,b,Transit,2,11.76305100,0.00003400,-0.00003400,0,0.095000,,,0,,,,,,,,,,,,,0.208,0.013,-0.013,0,,,,,,,,,0,1,19h36m48.52s,294.202148,+40d39m48.3s,40.663406,,,,,,,,,4914.00,100.00,0,0,0.74,,0,0,0.76,0.04,0,0,,,,,,,,,,,0.021,0.001,-0.001,0,,,,,,4.58,0.15,0,0,,,,-0.016,,0,0
1182,Kepler-239,c,Transit,2,56.22809800,0.00058000,-0.00058000,0,0.268000,,,0,,,,,,,,,,,,,0.224,0.037,-0.037,0,,,,,,,,,0,1,19h36m48.52s,294.202148,+40d39m48.3s,40.663406,,,,,,,,,4914.00,100.00,0,0,0.74,,0,0,0.76,0.04,0,0,,,,,,,,,,,0.023,0.004,-0.004,0,,,,,,4.58,0.15,0,0,,,,-0.016,,0,0
1183,Kepler-240,b,Transit,2,4.14449500,0.00002600,-0.00002600,0,0.048000,,,0,,,,,,,,,,,,,0.122,0.050,-0.050,0,,,,,,,,,0,1,19h24m38.11s,291.158783,+40d45m00.9s,40.750263,,,,,,,,,4985.00,200.00,0,0,,,,,0.74,0.30,0,0,,,,,,,,,,,0.013,0.005,-0.005,0,,,,,,4.63,0.30,0,0,,,,0.089,,0,0
1184,Kepler-240,c,Transit,2,7.95352800,0.00002500,-0.00002500,0,0.074000,,,0,,,,,,,,,,,,,0.196,0.079,-0.079,0,,,,,,,,,0,1,19h24m38.11s,291.158783,+40d45m00.9s,40.750263,,,,,,,,,4985.00,200.00,0,0,,,,,0.74,0.30,0,0,,,,,,,,,,,0.020,0.008,-0.008,0,,,,,,4.63,0.30,0,0,,,,0.089,,0,0
1185,Kepler-241,b,Transit,2,12.71809200,0.00003500,-0.00003500,0,0.094000,,,0,,,,,,,,,,,,,0.208,0.092,-0.092,0,,,,,,,,,0,1,19h31m39.15s,292.913116,+41d03m39.3s,41.060921,,,,,,,,,4699.00,200.00,0,0,,,,,0.67,0.29,0,0,,,,,,,,,,,0.021,0.009,-0.009,0,,,,,,4.63,0.30,0,0,,,,-0.243,,0,0
1186,Kepler-241,c,Transit,2,36.06597800,0.00013300,-0.00013300,0,0.189000,,,0,,,,,,,,,,,,,0.229,0.099,-0.099,0,,,,,,,,,0,1,19h31m39.15s,292.913116,+41d03m39.3s,41.060921,,,,,,,,,4699.00,200.00,0,0,,,,,0.67,0.29,0,0,,,,,,,,,,,0.024,0.010,-0.010,0,,,,,,4.63,0.30,0,0,,,,-0.243,,0,0
1187,Kepler-242,b,Transit,2,8.20395000,0.00002000,-0.00002000,0,0.075000,,,0,,,,,,,,,,,,,0.233,0.143,-0.143,0,,,,,,,,,0,1,19h06m15.77s,286.565704,+41d48m30.3s,41.808403,,,,,,,,,5020.00,200.00,0,0,,,,,0.85,0.52,0,0,,,,,,,,,,,0.024,0.015,-0.015,0,,,,,,4.49,0.30,0,0,,,,0.103,,0,0
1188,Kepler-242,c,Transit,2,14.49648100,0.00008300,-0.00008300,0,0.109000,,,0,,,,,,,,,,,,,0.178,0.110,-0.110,0,,,,,,,,,0,1,19h06m15.77s,286.565704,+41d48m30.3s,41.808403,,,,,,,,,5020.00,200.00,0,0,,,,,0.85,0.52,0,0,,,,,,,,,,,0.018,0.011,-0.011,0,,,,,,4.49,0.30,0,0,,,,0.103,,0,0
1189,Kepler-243,b,Transit,2,5.71544200,0.00001100,-0.00001100,0,0.062000,,,0,,,,,,,,,,,,,0.219,0.103,-0.103,0,,,,,,,,,0,1,19h00m26.51s,285.110474,+42d02m02.3s,42.033958,,,,,,,,,5228.00,200.00,0,0,0.89,,0,0,0.84,0.40,0,0,,,,,,,,,,,0.022,0.011,-0.011,0,,,,,,4.57,0.30,0,0,,,,0.241,,0,0
1190,Kepler-243,c,Transit,2,20.02621800,0.00016300,-0.00016300,0,0.142000,,,0,,,,,,,,,,,,,0.178,0.087,-0.087,0,,,,,,,,,0,1,19h00m26.51s,285.110474,+42d02m02.3s,42.033958,,,,,,,,,5228.00,200.00,0,0,0.89,,0,0,0.84,0.40,0,0,,,,,,,,,,,0.018,0.009,-0.009,0,,,,,,4.57,0.30,0,0,,,,0.241,,0,0
1191,Kepler-244,b,Transit,3,4.31179200,0.00000800,-0.00000800,0,0.050000,,,0,,,,,,,,,,,,,0.246,0.103,-0.103,0,,,,,,,,,0,1,19h08m58.24s,287.242676,+42d18m04.9s,42.301369,,,,,,,,,5554.00,200.00,0,0,,,,,0.80,0.34,0,0,,,,,,,,,,,0.025,0.011,-0.011,0,,,,,,4.58,0.30,0,0,,,,-0.191,,0,0
1192,Kepler-244,c,Transit,3,9.76729200,0.00004600,-0.00004600,0,0.087000,,,0,,,,,,,,,,,,,0.183,0.078,-0.078,0,,,,,,,,,0,1,19h08m58.24s,287.242676,+42d18m04.9s,42.301369,,,,,,,,,5554.00,200.00,0,0,,,,,0.80,0.34,0,0,,,,,,,,,,,0.019,0.008,-0.008,0,,,,,,4.58,0.30,0,0,,,,-0.191,,0,0
1193,Kepler-244,d,Transit,3,20.05040100,0.00013000,-0.00013000,0,0.140000,,,0,,,,,,,,,,,,,0.206,0.087,-0.087,0,,,,,,,,,0,1,19h08m58.24s,287.242676,+42d18m04.9s,42.301369,,,,,,,,,5554.00,200.00,0,0,,,,,0.80,0.34,0,0,,,,,,,,,,,0.021,0.009,-0.009,0,,,,,,4.58,0.30,0,0,,,,-0.191,,0,0
1194,Kepler-245,b,Transit,3,7.49019000,0.00001900,-0.00001900,0,0.071000,,,0,,,,,,,,,,,,,0.229,0.016,-0.016,0,,,,,,,,,1,1,19h26m33.35s,291.638977,+42d26m10.7s,42.436317,,,,,,,,,5100.00,100.00,0,0,0.80,,0,0,0.80,0.05,0,0,,,,,,,,,,,0.024,0.002,-0.002,0,,,,,,4.56,0.15,0,0,,,,-0.028,,0,0
